contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker
AAPL250627C00172500,2025-06-20 15:30:13+00:00,172.5,25.35,28.75,29.85,0.0,0.0,21.0,11,0.7753928710937501,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00175000,2025-06-23 19:02:37+00:00,175.0,26.5,26.3,27.15,1.5799999,6.340289,7.0,545,0.6777375976562501,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00177500,2025-06-23 13:41:49+00:00,177.5,24.05,23.85,24.5,2.8999996,13.711583,48.0,24,0.5927775097656252,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00180000,2025-06-23 18:50:51+00:00,180.0,21.68,21.6,21.8,1.0900002,5.293833,93.0,1653,0.551762294921875,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00182500,2025-06-23 16:37:01+00:00,182.5,17.75,19.05,19.35,1.3500004,8.2317095,21.0,241,0.5566450585937501,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00185000,2025-06-23 19:32:19+00:00,185.0,16.55,16.35,17.0,1.1499996,7.4675303,55.0,430,0.5410202148437502,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00187500,2025-06-23 17:05:07+00:00,187.5,13.35,13.95,14.4,0.35000038,2.6923106,134.0,2673,0.44922425781249997,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00190000,2025-06-23 19:56:04+00:00,190.0,11.85,11.6,11.95,0.45000076,3.9473753,480.0,1362,0.3979552392578125,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00192500,2025-06-23 19:57:47+00:00,192.5,9.6,9.3,9.5,0.6000004,6.666671,557.0,1711,0.34229173339843744,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00195000,2025-06-23 19:57:44+00:00,195.0,7.06,7.0,7.15,0.059999943,0.83449155,2172.0,10484,0.29883513671874995,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00197500,2025-06-23 19:58:54+00:00,197.5,5.0,4.85,5.1,-0.05000019,-0.99010277,2954.0,4815,0.282233740234375,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00200000,2025-06-23 19:59:50+00:00,200.0,3.1,3.0,3.15,-0.24000001,-7.185629,25261.0,15435,0.24781025634765624,True,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00202500,2025-06-23 19:59:55+00:00,202.5,1.66,1.66,1.7,-0.41999996,-20.0,35749.0,12793,0.22925575439453127,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00205000,2025-06-23 19:59:56+00:00,205.0,0.75,0.75,0.77,-0.35000002,-31.818184,45378.0,28659,0.21753712158203126,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00207500,2025-06-23 19:59:57+00:00,207.5,0.28,0.27,0.3,-0.28,-50.0,17674.0,11961,0.21289849609375,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00210000,2025-06-23 19:59:59+00:00,210.0,0.1,0.1,0.11,-0.15,-60.000004,21869.0,23768,0.215828154296875,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00212500,2025-06-23 19:59:01+00:00,212.5,0.04,0.03,0.05,-0.08,-66.66667,13646.0,4270,0.229499892578125,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00215000,2025-06-23 19:58:43+00:00,215.0,0.03,0.02,0.03,-0.020000001,-40.000004,4218.0,10097,0.25196060546875,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00217500,2025-06-23 19:53:42+00:00,217.5,0.02,0.01,0.02,-0.02,-50.0,962.0,2619,0.27539787109374997,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00220000,2025-06-23 19:59:08+00:00,220.0,0.01,0.0,0.01,-0.02,-66.66667,2701.0,12055,0.2890696093749999,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00222500,2025-06-23 16:01:38+00:00,222.5,0.01,0.0,0.01,0.0,0.0,1857.0,702,0.32031929687499994,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00225000,2025-06-23 17:25:58+00:00,225.0,0.01,0.0,0.01,-0.01,-50.0,383.0,4908,0.35156898437499995,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00227500,2025-06-20 19:57:24+00:00,227.5,0.01,0.0,0.01,0.0,0.0,223.0,596,0.38281867187499996,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00230000,2025-06-23 19:04:05+00:00,230.0,0.01,0.0,0.01,-0.01,-50.0,54.0,5610,0.414068359375,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00235000,2025-06-23 17:21:14+00:00,235.0,0.01,0.0,0.01,0.0,0.0,11.0,2464,0.476567734375,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00240000,2025-06-20 19:04:28+00:00,240.0,0.01,0.0,0.01,0.0,0.0,19.0,2366,0.500005,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00245000,2025-06-20 15:50:02+00:00,245.0,0.01,0.0,0.01,0.0,0.0,4.0,1184,0.5468795312500001,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00250000,2025-06-20 18:21:31+00:00,250.0,0.01,0.0,0.01,0.0,0.0,4.0,2490,0.5937540625000001,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00255000,2025-06-20 15:30:05+00:00,255.0,0.01,0.0,0.01,0.0,0.0,1.0,1565,0.6562534375000001,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00260000,2025-06-20 15:45:17+00:00,260.0,0.01,0.0,0.01,0.0,0.0,4.0,1780,0.70312796875,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00265000,2025-06-11 19:46:06+00:00,265.0,0.01,0.0,0.01,0.0,0.0,5.0,4574,0.7500025,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00270000,2025-06-13 19:09:09+00:00,270.0,0.01,0.0,0.02,0.0,0.0,169.0,549,0.8437515624999999,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00275000,2025-06-10 18:28:14+00:00,275.0,0.01,0.0,0.01,0.0,0.0,10.0,83,0.8437515624999999,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00280000,2025-06-10 16:10:05+00:00,280.0,0.01,0.0,0.01,0.0,0.0,5.0,63,0.87500125,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00285000,2025-05-28 15:28:47+00:00,285.0,0.02,0.0,0.01,0.0,0.0,1.0,2,0.937500625,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00290000,2025-05-27 19:52:02+00:00,290.0,0.03,0.0,0.01,0.0,0.0,1.0,13,0.9687503125,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00295000,2025-05-29 14:33:02+00:00,295.0,0.01,0.0,0.01,0.0,0.0,2.0,8,1.000005,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00300000,2025-05-29 17:04:59+00:00,300.0,0.01,0.0,0.01,0.0,0.0,1.0,6,1.0625046875000002,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00305000,2025-06-16 18:19:55+00:00,305.0,0.01,0.0,0.01,0.0,0.0,2.0,1,1.09375453125,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00310000,2025-06-16 17:54:22+00:00,310.0,0.01,0.0,0.01,0.0,0.0,2.0,101,1.125004375,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00315000,2025-05-29 15:58:31+00:00,315.0,0.01,0.0,0.01,0.0,0.0,2.0,7,1.15625421875,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627C00325000,2025-06-23 13:30:03+00:00,325.0,0.01,0.0,0.01,0.0,0.0,3.0,44,1.2500037499999999,False,REGULAR,USD,call,2025-06-27,AAPL
AAPL250627P00110000,2025-06-03 14:15:34+00:00,110.0,0.02,0.0,0.01,0.0,0.0,1.0,70,1.625001875,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00120000,2025-06-23 18:05:24+00:00,120.0,0.01,0.0,0.01,0.0,0.0,2.0,20,1.3750031249999999,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00125000,2025-06-18 17:16:25+00:00,125.0,0.01,0.0,0.01,0.0,0.0,1.0,68,1.2812535937499998,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00130000,2025-06-23 18:05:45+00:00,130.0,0.01,0.0,0.01,0.0,0.0,2.0,98,1.1875040625,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00135000,2025-06-23 19:13:27+00:00,135.0,0.01,0.0,0.01,0.0,0.0,2.0,277,1.09375453125,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00140000,2025-06-23 19:17:52+00:00,140.0,0.01,0.0,0.01,0.0,0.0,12.0,7535,0.98437515625,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00145000,2025-06-23 18:20:48+00:00,145.0,0.01,0.0,0.1,0.0,0.0,7.0,527,1.140629296875,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00150000,2025-06-23 19:29:51+00:00,150.0,0.01,0.0,0.01,0.0,0.0,15.0,891,0.8125018749999999,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00155000,2025-06-23 17:28:22+00:00,155.0,0.01,0.0,0.02,-0.01,-50.0,224.0,865,0.7812521875,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00160000,2025-06-23 19:14:29+00:00,160.0,0.01,0.0,0.01,0.0,0.0,296.0,1640,0.6562534375000001,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00165000,2025-06-23 19:48:06+00:00,165.0,0.01,0.0,0.02,-0.03,-75.0,472.0,1634,0.6093789062500001,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00170000,2025-06-23 19:56:29+00:00,170.0,0.01,0.01,0.03,-0.03,-75.0,532.0,2076,0.5664105859375,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00172500,2025-06-23 19:34:55+00:00,172.5,0.02,0.02,0.03,-0.02,-50.0,49.0,446,0.5351608984375,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00175000,2025-06-23 19:51:29+00:00,175.0,0.03,0.02,0.03,-0.01,-25.0,589.0,1871,0.500005,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00177500,2025-06-23 19:52:41+00:00,177.5,0.04,0.03,0.04,-0.02,-33.333336,271.0,879,0.4726615234375,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00180000,2025-06-23 19:59:16+00:00,180.0,0.04,0.04,0.05,-0.050000004,-55.555557,1595.0,6097,0.4414118359375,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00182500,2025-06-23 19:58:44+00:00,182.5,0.05,0.05,0.06,-0.06,-54.545456,3677.0,2900,0.40430283203125,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00185000,2025-06-23 19:59:32+00:00,185.0,0.08,0.07,0.08,-0.07000001,-46.66667,3953.0,9421,0.37305314453125,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00187500,2025-06-23 19:57:41+00:00,187.5,0.1,0.1,0.11,-0.13,-56.52174,2162.0,2187,0.34180345703125,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00190000,2025-06-23 19:59:49+00:00,190.0,0.15,0.14,0.16,-0.19,-55.88235,7870.0,10070,0.3110420458984374,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00192500,2025-06-23 19:58:50+00:00,192.5,0.23,0.23,0.24,-0.31,-56.363636,5734.0,4656,0.2802806347656249,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00195000,2025-06-23 19:59:52+00:00,195.0,0.41,0.41,0.43,-0.47,-53.409092,18578.0,10028,0.25952888916015626,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00197500,2025-06-23 19:59:42+00:00,197.5,0.77,0.75,0.78,-0.6700001,-46.527782,20730.0,5779,0.23975369628906246,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00200000,2025-06-23 19:59:46+00:00,200.0,1.42,1.4,1.43,-0.85,-37.444935,31320.0,5701,0.22364057617187497,False,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00202500,2025-06-23 19:59:32+00:00,202.5,2.5,2.45,2.53,-0.96000004,-27.745665,7997.0,1563,0.21094539062499998,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00205000,2025-06-23 19:59:36+00:00,205.0,4.12,4.0,4.2,-0.98,-19.215687,1883.0,3366,0.2082598706054687,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00207500,2025-06-23 19:11:04+00:00,207.5,6.1,6.05,6.45,-1.2800002,-17.344175,305.0,129,0.24195093994140626,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00210000,2025-06-23 19:56:02+00:00,210.0,8.5,8.4,8.75,-0.75,-8.1081085,540.0,1045,0.25977302734375,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00212500,2025-06-23 19:30:03+00:00,212.5,11.15,10.8,11.65,-1.7000008,-13.229577,29.0,37,0.40601179931640624,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00215000,2025-06-23 17:24:36+00:00,215.0,14.01,13.15,13.85,-0.6399994,-4.3685966,14.0,30,0.39502558105468755,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00217500,2025-06-20 19:52:45+00:00,217.5,17.09,15.7,16.5,0.0,0.0,2.0,10,0.48779809082031256,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00220000,2025-06-23 19:32:18+00:00,220.0,18.75,18.2,18.75,-3.6499996,-16.294641,30.0,7,0.46191944335937507,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00222500,2025-06-16 16:10:16+00:00,222.5,25.3,20.2,21.5,0.0,0.0,26.0,0,0.5913126806640626,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00225000,2025-06-18 19:46:19+00:00,225.0,29.0,22.7,24.05,0.0,0.0,2.0,6,0.6552768847656252,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00227500,2025-06-20 17:36:42+00:00,227.5,29.1,25.25,26.4,0.0,0.0,4.0,0,0.6562534375000001,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00230000,2025-06-18 19:58:22+00:00,230.0,33.54,28.05,28.95,0.0,0.0,1.0,2,0.7192410888671875,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00235000,2025-06-18 19:58:22+00:00,235.0,38.39,33.1,33.95,0.0,0.0,1.0,1,0.523442265625,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00240000,2025-06-20 15:17:17+00:00,240.0,42.4,37.95,39.0,0.0,0.0,1.0,0,0.913086806640625,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00245000,2025-05-14 17:05:38+00:00,245.0,33.5,47.6,49.45,0.0,0.0,,0,1.8840337829589844,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00250000,2025-06-09 17:22:46+00:00,250.0,48.2,47.8,48.95,0.0,0.0,2.0,0,1.0546922265625,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250627P00255000,2025-05-30 14:00:06+00:00,255.0,56.8,53.05,54.0,0.0,0.0,1.0,0,0.7578149218750001,True,REGULAR,USD,put,2025-06-27,AAPL
AAPL250703C00140000,2025-06-11 19:36:11+00:00,140.0,59.42,61.45,62.05,0.0,0.0,2.0,1916,1.0429735351562504,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00145000,2025-06-20 16:42:17+00:00,145.0,53.74,56.15,57.5,0.0,0.0,11.0,70,0.9970703417968749,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00150000,2025-05-28 15:38:18+00:00,150.0,52.25,50.8,52.55,0.0,0.0,4.0,4,0.82226740234375,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00155000,2025-06-20 15:52:48+00:00,155.0,43.55,46.2,47.65,0.0,0.0,1.0,1,0.8623060644531251,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00160000,2025-06-20 19:52:18+00:00,160.0,40.47,41.3,42.2,0.0,0.0,1.0,0,0.70312796875,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00165000,2025-06-18 14:16:53+00:00,165.0,32.8,36.05,37.65,0.0,0.0,1.0,4,0.6626010302734376,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00170000,2025-06-20 14:54:05+00:00,170.0,31.4,31.35,32.2,3.5499992,12.746856,2.0,6,0.5537154003906251,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00175000,2025-06-20 16:58:42+00:00,175.0,25.89,26.1,28.0,1.6999989,7.0276923,2.0,21,0.5493209130859377,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00177500,2025-06-20 19:54:50+00:00,177.5,23.4,23.5,24.85,0.0,0.0,41.0,40,0.5637250659179689,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00180000,2025-06-23 19:57:45+00:00,180.0,22.12,21.6,22.65,1.2700005,6.0911293,53.0,100,0.5637250659179689,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00182500,2025-06-23 15:44:06+00:00,182.5,17.75,19.0,19.8,-0.5,-2.739726,48.0,117,0.46143116699218756,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00185000,2025-06-23 18:24:10+00:00,185.0,17.05,16.95,17.5,0.44999886,2.7108364,101.0,189,0.44336494140625,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00187500,2025-06-23 19:53:58+00:00,187.5,14.85,14.45,14.8,0.70000076,4.947002,96.0,42,0.36694968994140625,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00190000,2025-06-23 19:56:58+00:00,190.0,12.4,12.2,12.35,0.2699995,2.225882,191.0,808,0.3249579223632812,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00192500,2025-06-23 18:46:00+00:00,192.5,10.1,9.95,11.1,-0.14999962,-1.4634109,143.0,591,0.40039662109375,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00195000,2025-06-23 19:59:06+00:00,195.0,7.95,7.8,7.95,0.01999998,0.25220656,420.0,3913,0.28125718749999995,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00197500,2025-06-23 19:53:30+00:00,197.5,6.1,5.9,6.0,0.099999905,1.6666651,549.0,880,0.264655791015625,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00200000,2025-06-23 19:59:47+00:00,200.0,4.24,4.2,4.3,-0.16000032,-3.636371,3992.0,4423,0.25171646728515623,True,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00202500,2025-06-23 19:59:24+00:00,202.5,2.85,2.8,2.87,-0.3000002,-9.404394,6600.0,1811,0.2391433508300781,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00205000,2025-06-23 19:59:44+00:00,205.0,1.74,1.74,1.77,-0.3599999,-17.142853,8459.0,5907,0.22888954711914064,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00207500,2025-06-23 19:59:21+00:00,207.5,0.98,0.98,0.99,-0.32999992,-24.812025,3313.0,6839,0.21973436523437498,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00210000,2025-06-23 19:59:58+00:00,210.0,0.5,0.5,0.53,-0.27999997,-35.89743,6681.0,13614,0.21631643066406248,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00212500,2025-06-23 19:57:00+00:00,212.5,0.26,0.25,0.26,-0.19,-42.222225,1752.0,1273,0.2133867724609375,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00215000,2025-06-23 19:59:08+00:00,215.0,0.14,0.13,0.14,-0.14,-50.0,5262.0,19846,0.21826953613281247,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00217500,2025-06-23 18:49:25+00:00,217.5,0.08,0.06,0.07,-0.07000001,-46.66667,363.0,321,0.22071091796874998,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00220000,2025-06-23 19:59:09+00:00,220.0,0.04,0.04,0.05,-0.060000002,-60.0,2417.0,13429,0.23633576171874998,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00225000,2025-06-23 19:49:56+00:00,225.0,0.02,0.01,0.03,-0.030000001,-60.0,322.0,8322,0.2695385546875,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00230000,2025-06-23 19:59:37+00:00,230.0,0.01,0.01,0.02,-0.03,-75.0,1678.0,2950,0.3007882421875,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00235000,2025-06-23 15:03:36+00:00,235.0,0.01,0.0,0.01,-0.02,-66.66667,104.0,2339,0.32031929687499994,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00240000,2025-06-23 14:52:22+00:00,240.0,0.01,0.0,0.02,0.0,0.0,6.0,547,0.38281867187499996,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00245000,2025-06-23 17:25:16+00:00,245.0,0.01,0.0,0.02,0.0,0.0,8.0,339,0.42188078125,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00250000,2025-06-23 17:27:11+00:00,250.0,0.01,0.0,0.02,-0.01,-50.0,2.0,501,0.46094289062500005,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00255000,2025-06-23 14:03:22+00:00,255.0,0.01,0.0,0.01,0.0,0.0,312.0,875,0.4687553125,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00260000,2025-06-12 13:30:11+00:00,260.0,0.04,0.0,0.04,0.0,0.0,1.0,42,0.5390671093750001,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00265000,2025-06-11 18:38:39+00:00,265.0,0.03,0.0,0.03,0.0,0.0,13.0,213,0.5546919531250001,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00270000,2025-06-23 14:33:30+00:00,270.0,0.01,0.0,0.02,-0.01,-50.0,1.0,2,0.570316796875,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00275000,2025-06-11 16:13:57+00:00,275.0,0.02,0.0,0.03,0.0,0.0,2.0,3,0.6250037500000001,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00280000,2025-06-10 18:50:12+00:00,280.0,0.02,0.0,0.02,0.0,0.0,1.0,5,0.632816171875,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00285000,2025-06-10 13:54:29+00:00,285.0,0.03,0.0,0.01,0.0,0.0,,30,0.6250037500000001,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00290000,2025-06-16 14:24:43+00:00,290.0,0.01,0.0,0.01,0.0,0.0,5.0,8,0.6562534375000001,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00295000,2025-06-18 13:31:14+00:00,295.0,0.01,0.0,0.01,0.0,0.0,100.0,101,0.6875031250000001,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703C00325000,2025-06-03 17:20:10+00:00,325.0,0.02,0.0,0.01,0.0,0.0,1.0,3,0.8437515624999999,False,REGULAR,USD,call,2025-07-03,AAPL
AAPL250703P00110000,2025-06-17 19:49:58+00:00,110.0,0.01,0.0,0.21,0.0,0.0,2.0,96,1.4589870800781248,False,REGULAR,USD,put,2025-07-03,AAPL
AAPL250703P00120000,2025-06-06 19:58:33+00:00,120.0,0.01,0.0,0.1,0.0,0.0,2.0,9,1.16016044921875,False,REGULAR,USD,put,2025-07-03,AAPL
AAPL250703P00125000,2025-06-23 19:31:09+00:00,125.0,0.01,0.0,0.01,-0.04,-80.00001,5.0,5,0.87500125,False,REGULAR,USD,put,2025-07-03,AAPL
AAPL250703P00130000,2025-06-04 14:31:03+00:00,130.0,0.05,0.0,0.02,0.0,0.0,2.0,6,0.8437515624999999,False,REGULAR,USD,put,2025-07-03,AAPL
AAPL250703P00135000,2025-06-23 19:20:11+00:00,135.0,0.01,0.0,0.01,0.0,0.0,159.0,79,0.73437765625,False,REGULAR,USD,put,2025-07-03,AAPL
AAPL250703P00140000,2025-06-23 19:48:52+00:00,140.0,0.01,0.0,0.02,-0.01,-50.0,149.0,2001,0.7187528125,False,REGULAR,USD,put,2025-07-03,AAPL
AAPL250703P00145000,2025-06-23 16:09:22+00:00,145.0,0.01,0.01,0.15,-0.02,-66.66667,11.0,142,0.8125018749999999,False,REGULAR,USD,put,2025-07-03,AAPL
AAPL250703P00150000,2025-06-23 18:32:23+00:00,150.0,0.01,0.01,0.03,-0.03,-75.0,18.0,196,0.6289099609375001,False,REGULAR,USD,put,2025-07-03,AAPL
AAPL250703P00155000,2025-06-23 19:55:38+00:00,155.0,0.02,0.02,0.03,-0.02,-40.000004,74.0,1032,0.57812921875,False,REGULAR,USD,put,2025-07-03,AAPL
AAPL250703P00160000,2025-06-23 16:01:44+00:00,160.0,0.02,0.03,0.04,-0.030000001,-60.0,7.0,649,0.5351608984375,False,REGULAR,USD,put,2025-07-03,AAPL
AAPL250703P00165000,2025-06-23 19:13:24+00:00,165.0,0.04,0.04,0.05,-0.04,-50.0,165.0,534,0.49219257812500006,False,REGULAR,USD,put,2025-07-03,AAPL
