contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker
GOOG250801P00130000,2025-06-23 16:56:36+00:00,130.0,0.67,0.01,1.78,0.19000003,39.58334,1.0,530,0.5214891601562499,False,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00140000,2025-06-23 19:07:12+00:00,140.0,1.02,0.62,1.03,0.03999996,3.9603922,80.0,48,0.4096738720703125,False,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00145000,2025-06-23 19:24:38+00:00,145.0,1.42,1.4,1.52,-0.23000002,-13.609468,82.0,26,0.39014281738281253,False,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00150000,2025-06-23 19:54:08+00:00,150.0,2.18,2.07,2.26,0.18000007,9.000004,269.0,487,0.37354142089843745,False,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00155000,2025-06-23 19:55:56+00:00,155.0,3.25,2.31,3.45,0.1500001,4.8387127,223.0,235,0.3656069299316406,False,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00160000,2025-06-23 19:56:27+00:00,160.0,4.65,4.15,5.45,0.03000021,0.6289352,290.0,197,0.3767152172851562,False,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00165000,2025-06-23 19:56:27+00:00,165.0,6.5,5.25,7.45,0.32000017,5.0235505,112.0,150,0.36377589355468753,False,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00170000,2025-06-23 19:26:29+00:00,170.0,9.46,7.65,10.9,1.1599998,13.975902,41.0,192,0.3952086846923829,True,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00175000,2025-06-23 19:45:45+00:00,175.0,12.7,11.45,13.35,2.3000002,22.115387,23.0,44,0.3587710607910156,True,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00180000,2025-06-23 17:56:46+00:00,180.0,17.14,14.1,17.95,4.2,32.457497,4.0,84,0.40918559570312496,True,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00185000,2025-06-20 17:52:41+00:00,185.0,17.07,18.25,21.8,0.0,0.0,12.0,12,0.4067442138671875,True,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00190000,2025-06-16 18:51:36+00:00,190.0,14.94,22.65,25.95,0.0,0.0,1.0,1,0.4054014538574219,True,REGULAR,USD,put,2025-08-01,GOOG
GOOG250801P00205000,2025-06-16 19:51:00+00:00,205.0,27.72,37.7,41.0,0.0,0.0,5.0,3,0.5473678076171876,True,REGULAR,USD,put,2025-08-01,GOOG
GOOG250815C00075000,2025-06-09 13:32:15+00:00,75.0,89.39,90.6,92.1,-12.360001,-12.14742,1.0,3,1.0185595947265624,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00080000,2025-06-23 13:30:00+00:00,80.0,88.25,85.6,87.9,1.550003,1.7877775,8.0,1,1.0776413305664065,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00090000,2025-04-29 17:47:28+00:00,90.0,73.95,81.85,85.75,0.0,0.0,2.0,3,1.7454846710205076,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00095000,2025-04-08 17:08:45+00:00,95.0,56.9,59.1,62.1,0.0,0.0,,4,1.0000000000000003e-05,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00100000,2025-06-20 18:15:54+00:00,100.0,71.0,65.75,67.35,0.0,0.0,5.0,43,0.7382838671874999,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00105000,2025-06-17 15:00:33+00:00,105.0,73.7,61.0,62.9,0.0,0.0,1.0,8,0.7561059545898439,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00110000,2025-06-16 18:52:22+00:00,110.0,69.05,56.5,58.1,0.0,0.0,5.0,49,0.7434107690429688,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00115000,2025-06-12 19:14:29+00:00,115.0,63.73,51.2,52.6,0.0,0.0,1.0,54,0.6215858154296876,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00120000,2025-06-20 19:25:53+00:00,120.0,50.19,46.85,47.75,0.0,0.0,4.0,25,0.614261669921875,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00125000,2025-06-16 14:14:09+00:00,125.0,54.5,42.25,42.85,0.0,0.0,1.0,104,0.579105771484375,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00130000,2025-06-23 18:03:45+00:00,130.0,36.4,36.75,38.95,-12.289997,-25.241318,4.0,88,0.5445602185058593,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00135000,2025-06-12 19:56:41+00:00,135.0,44.19,32.4,33.4,0.0,0.0,1.0,62,0.5242967492675781,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00140000,2025-06-23 19:13:36+00:00,140.0,27.8,27.85,28.7,-4.5300026,-14.011761,10.0,703,0.47900911621093745,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00145000,2025-06-23 18:53:12+00:00,145.0,22.95,23.85,24.1,-3.0499992,-11.730767,23.0,192,0.43628493408203123,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00150000,2025-06-23 19:56:34+00:00,150.0,19.97,19.75,20.0,-1.3800011,-6.469765,53.0,1102,0.41431249755859373,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00155000,2025-06-23 19:56:40+00:00,155.0,16.15,15.95,16.2,-0.77000046,-4.55083,97.0,6373,0.395086615600586,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00160000,2025-06-23 19:53:50+00:00,160.0,12.4,12.65,12.75,-1.1700001,-8.621961,281.0,2053,0.37781383911132804,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00165000,2025-06-23 19:47:24+00:00,165.0,9.71,9.7,9.8,-1.3900003,-12.822881,858.0,1784,0.36591210266113283,True,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00170000,2025-06-23 19:59:22+00:00,170.0,7.25,7.2,7.3,-1.2700005,-14.906108,2078.0,3545,0.35547519531249994,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00175000,2025-06-23 19:57:02+00:00,175.0,5.29,5.2,5.3,-0.99000025,-15.739271,1224.0,4357,0.34802898071289057,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00180000,2025-06-23 19:54:51+00:00,180.0,3.65,3.7,3.8,-0.9299998,-20.305674,2105.0,4773,0.34479414978027345,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00185000,2025-06-23 19:58:50+00:00,185.0,2.66,2.62,2.67,-0.5899999,-18.153843,1905.0,5492,0.34278000976562495,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00190000,2025-06-23 19:57:35+00:00,190.0,1.86,1.85,1.88,-0.4799999,-20.425528,500.0,3802,0.3438786315917969,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00195000,2025-06-23 19:56:54+00:00,195.0,1.35,1.31,1.35,-0.31999993,-19.161673,495.0,3183,0.3485172570800781,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00200000,2025-06-23 19:55:17+00:00,200.0,0.96,0.95,0.98,-0.25000006,-21.008408,2842.0,6992,0.3544986425781249,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00205000,2025-06-23 19:31:28+00:00,205.0,0.72,0.71,0.73,-0.14999998,-17.241377,136.0,3520,0.3624331335449219,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00210000,2025-06-23 19:57:29+00:00,210.0,0.54,0.54,0.56,-0.13999999,-20.588232,134.0,1749,0.372076591796875,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00215000,2025-06-23 17:52:53+00:00,215.0,0.41,0.42,0.45,-0.099999994,-19.607841,39.0,484,0.38403936279296874,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00220000,2025-06-23 18:04:54+00:00,220.0,0.34,0.35,0.37,-0.13,-27.659575,40.0,390,0.39649041015625003,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00225000,2025-06-23 17:19:30+00:00,225.0,0.28,0.29,0.31,-0.13,-31.707317,6.0,389,0.4096738720703125,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00230000,2025-06-20 19:53:57+00:00,230.0,0.31,0.25,0.27,0.0,0.0,49.0,408,0.42383388671875,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00235000,2025-06-23 16:47:56+00:00,235.0,0.22,0.21,0.23,-0.06999999,-24.137928,2.0,175,0.43555251953125,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00240000,2025-06-23 17:16:34+00:00,240.0,0.19,0.18,0.21,-0.040000007,-17.391306,4.0,416,0.45117736328125,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00245000,2025-06-23 19:16:35+00:00,245.0,0.17,0.16,0.18,-0.03999999,-19.047615,1.0,156,0.46191944335937507,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00250000,2025-06-23 19:01:47+00:00,250.0,0.15,0.14,0.16,-0.03999999,-21.052628,15.0,384,0.47461462890625,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815C00265000,2025-06-20 18:03:29+00:00,265.0,0.12,0.09,0.12,0.0,0.0,12.0,13,0.5039112109375,False,REGULAR,USD,call,2025-08-15,GOOG
GOOG250815P00075000,2025-06-17 17:01:37+00:00,75.0,0.03,0.02,0.04,0.0,0.0,2.0,28,0.7539087109375,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00080000,2025-06-20 13:45:52+00:00,80.0,0.03,0.03,0.05,0.0,0.0,10.0,22,0.7187528125,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00085000,2025-06-23 13:30:09+00:00,85.0,0.12,0.04,0.06,0.029999994,33.333324,1.0,236,0.6777375976562501,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00090000,2025-06-13 19:48:01+00:00,90.0,0.07,0.06,0.08,0.0,0.0,1.0,316,0.648441015625,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00095000,2025-06-23 15:18:28+00:00,95.0,0.1,0.08,0.1,-0.009999998,-9.090907,1.0,218,0.6152382226562501,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00100000,2025-06-20 19:56:00+00:00,100.0,0.14,0.11,0.13,0.0,0.0,15.0,233,0.5839885351562499,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00105000,2025-06-20 19:59:37+00:00,105.0,0.18,0.15,0.17,0.0,0.0,21.0,273,0.5546919531250001,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00110000,2025-06-20 15:57:42+00:00,110.0,0.23,0.2,0.22,0.0,0.0,1.0,323,0.52539537109375,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00115000,2025-06-23 17:14:59+00:00,115.0,0.34,0.27,0.29,0.09,36.0,32.0,289,0.5009815527343751,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00120000,2025-06-23 14:32:28+00:00,120.0,0.41,0.36,0.38,-0.00999999,-2.3809502,9.0,1169,0.47290566162109376,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00125000,2025-06-23 19:34:01+00:00,125.0,0.51,0.48,0.51,-0.01999998,-3.7735815,45.0,3174,0.44727115234375,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00130000,2025-06-23 19:45:31+00:00,130.0,0.72,0.67,0.69,-0.109999955,-13.253007,68.0,1069,0.42236905761718746,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00135000,2025-06-23 18:54:16+00:00,135.0,1.03,0.93,0.96,-0.04000008,-3.738325,174.0,1236,0.4008848974609375,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00140000,2025-06-23 19:51:40+00:00,140.0,1.42,1.32,1.35,-0.08000004,-5.333336,158.0,2447,0.3811097045898437,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00145000,2025-06-23 19:55:25+00:00,145.0,1.9,1.9,1.92,-0.18999994,-8.837206,240.0,4569,0.36365382446289063,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00150000,2025-06-23 19:58:14+00:00,150.0,2.74,2.75,2.79,-0.21000004,-7.118645,504.0,4543,0.3513248461914062,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00155000,2025-06-23 19:52:57+00:00,155.0,4.22,3.9,4.0,0.13999987,3.4313693,340.0,8720,0.34064380065917965,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00160000,2025-06-23 19:58:25+00:00,160.0,5.45,5.5,5.6,-0.03999996,-0.7285968,452.0,1992,0.330512066040039,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00165000,2025-06-23 19:57:08+00:00,165.0,7.54,7.55,7.65,0.23999977,3.287668,597.0,4320,0.3209906768798828,False,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00170000,2025-06-23 18:46:00+00:00,170.0,10.3,10.05,10.15,0.6800003,7.06861,296.0,1536,0.3104317004394531,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00175000,2025-06-23 19:43:04+00:00,175.0,13.3,13.05,13.2,0.78999996,6.314948,371.0,1180,0.30249720947265624,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00180000,2025-06-23 19:48:22+00:00,180.0,16.9,16.5,16.75,1.6099997,10.529756,317.0,1255,0.29614961669921874,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00185000,2025-06-23 18:33:06+00:00,185.0,21.6,19.6,20.75,2.6200008,13.804009,10.0,432,0.2926096130371093,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00190000,2025-06-23 16:23:17+00:00,190.0,26.0,23.6,25.0,4.450001,20.649656,2.0,323,0.2841868457031249,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00195000,2025-06-12 15:18:03+00:00,195.0,20.19,28.1,29.65,0.0,0.0,3.0,210,0.28943581665039053,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00200000,2025-06-20 14:55:59+00:00,200.0,30.2,32.85,36.1,0.0,0.0,1.0,10,0.44031321411132807,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00205000,2025-06-17 13:48:55+00:00,205.0,29.0,37.5,39.6,0.0,0.0,2.0,12,0.34888346435546874,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00210000,2025-05-14 17:16:09+00:00,210.0,43.75,33.75,35.4,0.0,0.0,6.0,6,1.0000000000000003e-05,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00215000,2025-05-21 18:07:00+00:00,215.0,43.73,45.65,49.3,0.0,0.0,3.0,3,0.35986968261718744,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00220000,2025-06-06 17:44:19+00:00,220.0,46.03,53.25,55.7,0.0,0.0,1.0,0,0.5498091894531252,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00225000,2025-06-02 19:50:00+00:00,225.0,54.4,58.5,61.0,0.0,0.0,,0,0.6052285571289064,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00240000,2025-05-23 16:04:24+00:00,240.0,69.85,70.65,74.25,0.0,0.0,1.0,0,0.46680220703125,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250815P00245000,2025-05-19 14:06:58+00:00,245.0,78.15,67.75,68.55,0.0,0.0,12.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-08-15,GOOG
GOOG250919C00075000,2025-06-17 13:56:31+00:00,75.0,102.25,91.25,92.5,0.0,0.0,1.0,2,0.9321295849609376,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00080000,2025-06-03 16:20:51+00:00,80.0,89.97,86.2,87.75,0.0,0.0,1.0,16,0.8833019482421874,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00085000,2025-06-03 18:53:34+00:00,85.0,84.54,81.3,83.15,0.0,0.0,1.0,38,0.8591322680664062,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00090000,2025-06-13 17:50:44+00:00,90.0,88.8,76.65,77.9,0.0,0.0,52.0,213,0.8027363476562499,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00095000,2025-06-18 14:15:30+00:00,95.0,83.65,71.5,72.85,0.0,0.0,2.0,6,0.72851833984375,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00100000,2025-06-23 13:46:16+00:00,100.0,67.0,66.5,67.65,-8.849998,-11.667764,1.0,115,0.6586948193359375,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00105000,2025-06-18 18:41:34+00:00,105.0,74.06,61.5,63.75,0.0,0.0,5.0,67,0.6671175866699222,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00110000,2025-06-03 17:21:22+00:00,110.0,61.4,57.35,57.85,0.0,0.0,1.0,115,0.6093789062500001,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00115000,2025-06-23 15:19:54+00:00,115.0,54.01,51.2,53.25,-5.960003,-9.938308,1.0,50,0.5201464001464844,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00120000,2025-06-23 18:30:00+00:00,120.0,46.9,47.55,49.1,-4.5999985,-8.932035,1.0,151,0.5611616149902343,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00125000,2025-06-09 14:06:14+00:00,125.0,54.7,43.0,43.8,0.0,0.0,1.0,92,0.512578116455078,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00130000,2025-06-20 19:50:00+00:00,130.0,40.8,38.25,39.1,0.0,0.0,4.0,723,0.5013477600097658,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00135000,2025-06-20 19:08:06+00:00,135.0,36.95,33.7,34.45,0.0,0.0,26.0,404,0.4650932397460938,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00140000,2025-06-23 19:18:08+00:00,140.0,29.05,29.6,29.9,-2.2000008,-7.0400023,8.0,443,0.431219066772461,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00145000,2025-06-23 19:57:41+00:00,145.0,25.55,25.4,25.65,-2.3000011,-8.258533,17.0,292,0.4066221447753906,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00150000,2025-06-23 19:48:42+00:00,150.0,21.25,21.5,22.7,-1.7999992,-7.809108,112.0,1173,0.42438319763183596,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00155000,2025-06-23 16:48:08+00:00,155.0,16.9,17.85,18.1,-2.6900005,-13.731499,5.0,1244,0.3733583172607422,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00160000,2025-06-23 19:30:17+00:00,160.0,14.5,14.6,14.75,-1.4899998,-9.318322,141.0,1582,0.35846588806152346,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00165000,2025-06-23 19:59:14+00:00,165.0,11.8,11.7,11.8,-1.4499998,-10.943395,942.0,2203,0.34656415161132803,True,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00170000,2025-06-23 19:59:30+00:00,170.0,9.21,9.2,9.3,-1.29,-12.239089,1037.0,4065,0.3382024188232422,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00175000,2025-06-23 19:59:38+00:00,175.0,7.1,7.1,7.2,-1.1399999,-13.83495,1072.0,2940,0.33148861877441405,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00180000,2025-06-23 19:59:30+00:00,180.0,5.4,5.4,5.45,-0.9499998,-14.960628,1354.0,5165,0.32520206054687495,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00185000,2025-06-23 19:54:02+00:00,185.0,4.0,4.0,4.1,-0.8000002,-16.66667,581.0,3817,0.3218451605224609,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00190000,2025-06-23 19:53:19+00:00,190.0,2.87,3.0,3.05,-0.73,-20.277779,2606.0,8647,0.3197089514160155,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00195000,2025-06-23 19:53:09+00:00,195.0,2.15,2.23,2.28,-0.52,-19.475655,379.0,3731,0.3198920550537109,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00200000,2025-06-23 19:51:58+00:00,200.0,1.7,1.67,1.71,-0.31999993,-16.410254,3422.0,6375,0.32141791870117187,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00205000,2025-06-23 19:38:41+00:00,205.0,1.31,1.27,1.3,-0.18000007,-12.080542,88.0,2709,0.32471378417968744,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00210000,2025-06-23 19:31:22+00:00,210.0,1.0,0.98,1.01,-0.20000005,-16.66667,148.0,5236,0.32971861694335935,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00215000,2025-06-23 18:37:49+00:00,215.0,0.76,0.77,0.8,-0.26,-25.742575,124.0,948,0.335944140625,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00220000,2025-06-23 19:46:04+00:00,220.0,0.61,0.62,0.65,-0.16999996,-21.794868,89.0,2261,0.34326828613281246,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00225000,2025-06-23 19:29:28+00:00,225.0,0.53,0.51,0.53,-0.120000005,-18.461538,409.0,2368,0.35034829345703117,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00230000,2025-06-23 17:56:33+00:00,230.0,0.41,0.42,0.45,-0.09,-18.0,51.0,1949,0.35938140625,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00235000,2025-06-23 16:46:12+00:00,235.0,0.37,0.36,0.38,-0.109999985,-22.916664,11.0,1541,0.3676821044921875,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00240000,2025-06-23 19:37:17+00:00,240.0,0.32,0.31,0.33,-0.23000002,-41.818184,72.0,645,0.3767152172851562,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00245000,2025-06-23 19:51:40+00:00,245.0,0.27,0.27,0.29,-0.06999999,-20.588232,30.0,248,0.3857483300781249,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00250000,2025-06-23 16:36:51+00:00,250.0,0.23,0.23,0.26,-0.059999987,-20.689651,97.0,2816,0.39551385742187506,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00255000,2025-06-20 15:21:46+00:00,255.0,0.27,0.2,0.23,0.0,0.0,44.0,6481,0.40430283203125,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00260000,2025-06-20 16:05:54+00:00,260.0,0.23,0.18,0.2,0.0,0.0,2.0,1631,0.411138701171875,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00265000,2025-06-20 13:30:10+00:00,265.0,0.22,0.16,0.18,0.0,0.0,2.0,121,0.41992767578125,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00270000,2025-06-23 17:25:24+00:00,270.0,0.15,0.14,0.16,-0.120000005,-44.444443,1.0,316,0.4272518212890626,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00275000,2025-06-13 13:41:18+00:00,275.0,0.22,0.12,0.15,0.0,0.0,5.0,62,0.4370173486328125,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00280000,2025-06-23 16:36:51+00:00,280.0,0.13,0.11,0.13,-0.060000002,-31.578947,15.0,329,0.442388388671875,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00285000,2025-06-23 18:15:11+00:00,285.0,0.1,0.09,0.12,-0.16,-61.538464,1.0,71,0.450200810546875,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00290000,2025-06-20 14:23:29+00:00,290.0,0.11,0.08,0.11,0.0,0.0,2.0,1705,0.4580132324218751,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919C00300000,2025-06-23 19:32:05+00:00,300.0,0.07,0.07,0.09,-0.020000003,-22.222223,168.0,1229,0.47070841796875,False,REGULAR,USD,call,2025-09-19,GOOG
GOOG250919P00075000,2025-06-23 19:29:51+00:00,75.0,0.05,0.05,0.07,0.0,0.0,4.0,55,0.632816171875,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00080000,2025-06-10 18:20:53+00:00,80.0,0.08,0.07,0.09,0.0,0.0,2.0,113,0.6035195898437502,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00085000,2025-06-12 13:42:51+00:00,85.0,0.11,0.1,0.12,0.0,0.0,10.0,292,0.5800823242187501,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00090000,2025-06-11 19:37:11+00:00,90.0,0.13,0.14,0.16,0.0,0.0,1.0,440,0.5566450585937501,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00095000,2025-06-20 19:50:07+00:00,95.0,0.22,0.18,0.21,0.0,0.0,1.0,395,0.5312546875,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00100000,2025-06-20 18:20:35+00:00,100.0,0.26,0.25,0.27,0.0,0.0,2.0,1111,0.508793974609375,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00105000,2025-06-20 17:34:20+00:00,105.0,0.35,0.32,0.35,0.0,0.0,1.0,372,0.48828636718750007,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00110000,2025-06-20 17:52:53+00:00,110.0,0.45,0.42,0.44,0.0,0.0,100.0,637,0.4633842724609375,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00115000,2025-06-23 14:22:47+00:00,115.0,0.56,0.54,0.57,-0.029999971,-5.084741,10.0,491,0.4414118359375,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00120000,2025-06-23 13:40:59+00:00,120.0,0.83,0.71,0.73,0.099999964,13.698625,8.0,1834,0.4194393994140625,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00125000,2025-06-23 19:23:51+00:00,125.0,0.95,0.93,0.95,-0.15000004,-13.636367,7.0,3417,0.3991759301757813,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00130000,2025-06-23 18:47:10+00:00,130.0,1.32,1.22,1.26,0.0200001,1.5384693,12.0,1711,0.3813538427734374,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00135000,2025-06-23 18:48:13+00:00,135.0,1.77,1.63,1.67,-0.07000005,-3.8043506,51.0,1951,0.36438623901367195,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00140000,2025-06-23 18:48:13+00:00,140.0,2.38,2.19,2.23,0.08000016,3.478268,137.0,4740,0.3490055334472656,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00145000,2025-06-23 19:41:47+00:00,145.0,3.01,2.96,3.0,-0.19000006,-5.937502,286.0,2954,0.3358220715332031,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00150000,2025-06-23 19:31:29+00:00,150.0,4.0,3.95,4.05,-0.099999905,-2.3752947,1250.0,10284,0.3251410260009765,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00155000,2025-06-23 19:15:11+00:00,155.0,5.5,5.3,5.4,0.19999981,3.8095202,525.0,4161,0.31519239501953117,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00160000,2025-06-23 19:15:12+00:00,160.0,7.25,7.0,7.1,0.19999981,2.8368766,346.0,3866,0.30597617858886716,False,REGULAR,USD,put,2025-09-19,GOOG
GOOG250919P00165000,2025-06-23 19:55:59+00:00,165.0,9.11,9.05,9.15,0.09999943,1.1098715,123.0,4110,0.29621065124511714,False,REGULAR,USD,put,2025-09-19,GOOG
