contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker
AMZN250815C00140000,2025-06-23 16:50:37+00:00,140.0,69.9,69.4,70.0,-1.9000015,-2.6462417,31.0,393,0.6789582885742189,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00145000,2025-06-18 14:28:35+00:00,145.0,74.35,64.35,65.65,0.0,0.0,2.0,458,0.6623568920898439,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00150000,2025-06-23 13:32:50+00:00,150.0,60.0,59.75,60.15,-1.6699982,-2.707959,1.0,4587,0.6074258007812501,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00155000,2025-06-16 15:44:10+00:00,155.0,62.49,54.8,55.35,0.0,0.0,271.0,542,0.570316796875,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00160000,2025-06-23 17:24:36+00:00,160.0,51.0,49.75,50.7,-1.0499992,-2.0172896,2.0,3379,0.5346726220703125,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00165000,2025-06-20 16:18:47+00:00,165.0,46.7,45.45,45.75,-0.54999924,-1.1640196,2.0,1010,0.5142870837402342,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00170000,2025-06-23 19:53:50+00:00,170.0,41.05,40.7,41.05,-0.8199997,-1.9584421,11.0,1677,0.4940236145019532,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00175000,2025-06-23 19:32:09+00:00,175.0,36.87,36.2,36.6,-1.1500015,-3.0247278,14.0,2536,0.47437049072265625,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00180000,2025-06-23 19:46:10+00:00,180.0,31.95,31.8,32.0,-1.2999992,-3.9097722,51.0,16069,0.44214425048828127,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00185000,2025-06-23 19:54:30+00:00,185.0,27.95,27.55,27.75,-1.2099991,-4.1495166,34.0,1867,0.4220638848876953,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00190000,2025-06-23 19:32:09+00:00,190.0,23.7,23.55,23.7,-1.7099991,-6.6330457,126.0,6279,0.40381455566406255,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00195000,2025-06-23 19:46:26+00:00,195.0,19.85,19.7,19.9,-1.7600002,-8.144379,45.0,3540,0.3874572973632812,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00200000,2025-06-23 19:57:16+00:00,200.0,16.25,16.25,16.4,-1.8500004,-10.220996,1644.0,62855,0.3729921099853516,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00205000,2025-06-23 19:58:41+00:00,205.0,13.1,13.1,13.25,-1.8999996,-12.566135,634.0,5532,0.3606020971679687,True,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00210000,2025-06-23 19:59:47+00:00,210.0,10.35,10.3,10.45,-1.5499992,-13.025204,4179.0,12859,0.3490055334472656,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00215000,2025-06-23 19:59:01+00:00,215.0,8.01,7.9,8.05,-1.1399994,-12.472642,1019.0,8829,0.3390569024658203,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00220000,2025-06-23 19:58:10+00:00,220.0,6.0,5.9,6.0,-1.0,-14.285714,10597.0,13853,0.3288030987548828,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00225000,2025-06-23 19:59:01+00:00,225.0,4.31,4.3,4.4,-0.94000006,-17.769379,998.0,8139,0.3219061950683593,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00230000,2025-06-23 19:59:19+00:00,230.0,3.05,3.0,3.1,-0.9000001,-22.784811,1829.0,14201,0.3139717041015625,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00235000,2025-06-23 19:54:52+00:00,235.0,2.12,2.12,2.15,-0.6400001,-22.93907,1296.0,12409,0.3086616986083984,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00240000,2025-06-23 19:59:01+00:00,240.0,1.48,1.45,1.48,-0.47000003,-23.979593,849.0,7430,0.305671005859375,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00245000,2025-06-23 19:59:01+00:00,245.0,1.01,0.99,1.01,-0.43000007,-29.861115,338.0,4237,0.3039620385742187,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00250000,2025-06-23 19:57:17+00:00,250.0,0.69,0.68,0.7,-0.28000003,-28.865982,756.0,12304,0.30493859130859374,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00255000,2025-06-23 19:40:24+00:00,255.0,0.5,0.47,0.49,-0.19999999,-28.571426,52.0,2772,0.30689169677734374,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00260000,2025-06-23 19:51:55+00:00,260.0,0.34,0.33,0.35,-0.16,-32.0,246.0,4530,0.31055376953124997,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00265000,2025-06-23 18:28:15+00:00,265.0,0.25,0.23,0.25,-0.110000014,-30.55556,21.0,1826,0.3139717041015625,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00270000,2025-06-23 17:58:39+00:00,270.0,0.19,0.17,0.18,-0.060000002,-24.0,15.0,2321,0.3178779150390625,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00275000,2025-06-23 18:31:28+00:00,275.0,0.13,0.12,0.14,-0.050000012,-27.777782,42.0,786,0.32520206054687495,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00280000,2025-06-23 14:40:53+00:00,280.0,0.1,0.1,0.11,-0.029999994,-23.076918,3.0,1880,0.3320379296875,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00285000,2025-06-20 19:20:41+00:00,285.0,0.09,0.06,0.09,0.0,0.0,1.0,414,0.340826904296875,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00290000,2025-06-23 18:05:41+00:00,290.0,0.07,0.04,0.07,-0.009999998,-12.499997,31.0,735,0.34570966796874997,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00295000,2025-06-23 19:44:26+00:00,295.0,0.04,0.03,0.05,-0.010000002,-20.000002,820.0,1438,0.34766277343749996,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00300000,2025-06-23 19:48:07+00:00,300.0,0.03,0.03,0.04,-0.01,-25.0,25.0,3255,0.35547519531249994,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00305000,2025-06-23 18:12:54+00:00,305.0,0.02,0.01,0.21,-0.01,-33.333336,10.0,560,0.44922425781249997,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00310000,2025-06-23 15:18:23+00:00,310.0,0.03,0.01,0.24,-0.07,-70.0,1.0,454,0.47363807617187503,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00315000,2025-06-23 14:03:04+00:00,315.0,0.02,0.0,0.03,0.0,0.0,57.0,528,0.38477177734374995,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00320000,2025-06-20 19:10:23+00:00,320.0,0.02,0.01,0.03,0.0,0.0,17.0,404,0.398443515625,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00325000,2025-06-06 15:07:29+00:00,325.0,0.04,0.0,0.09,0.0,0.0,1.0,301,0.46094289062500005,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00330000,2025-06-16 13:30:00+00:00,330.0,0.02,0.0,0.02,-0.01,-33.333336,1.0,212,0.4062559375,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00335000,2025-06-23 16:22:15+00:00,335.0,0.03,0.01,0.02,0.01,50.0,5.0,47,0.41797457031249996,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00340000,2025-06-20 14:42:09+00:00,340.0,0.02,0.0,0.03,0.0,0.0,10.0,49,0.44727115234375,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00345000,2025-06-16 15:26:01+00:00,345.0,0.02,0.0,0.22,0.0,0.0,1072.0,1807,0.52539537109375,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815C00350000,2025-06-20 14:59:07+00:00,350.0,0.01,0.0,0.02,0.0,0.0,1.0,3473,0.45313046875,False,REGULAR,USD,call,2025-08-15,AMZN
AMZN250815P00085000,2025-06-20 19:44:20+00:00,85.0,0.05,0.02,0.04,0.0,0.0,178.0,360,0.8281267187499999,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00090000,2025-06-16 18:38:17+00:00,90.0,0.04,0.03,0.05,0.0,0.0,1.0,144,0.8007832421875,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00095000,2025-06-23 18:13:14+00:00,95.0,0.04,0.04,0.05,-0.010000002,-20.000002,200.0,165,0.7617211328125001,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00100000,2025-06-23 18:17:34+00:00,100.0,0.06,0.05,0.07,0.009999998,19.999994,103.0,727,0.73437765625,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00105000,2025-06-20 17:02:31+00:00,105.0,0.1,0.07,0.09,0.0,0.0,2.0,412,0.7128934960937501,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00110000,2025-06-18 17:39:25+00:00,110.0,0.1,0.08,0.1,0.009999998,11.111108,1.0,2083,0.6777375976562501,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00115000,2025-06-18 18:39:43+00:00,115.0,0.12,0.11,0.12,0.0,0.0,6.0,2687,0.6523472265625001,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00120000,2025-06-23 18:35:54+00:00,120.0,0.14,0.13,0.15,-0.019999996,-12.499997,10.0,1626,0.6250037500000001,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00125000,2025-06-23 15:41:22+00:00,125.0,0.18,0.16,0.18,-0.019999996,-9.999997,1.0,1131,0.5986368261718751,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00130000,2025-06-23 14:12:04+00:00,130.0,0.21,0.2,0.21,0.0,0.0,2.0,2284,0.5722699023437501,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00135000,2025-06-23 15:16:49+00:00,135.0,0.25,0.25,0.26,-0.050000012,-16.66667,11.0,1652,0.5488326367187502,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00140000,2025-06-23 15:22:59+00:00,140.0,0.31,0.3,0.32,-0.07999998,-20.512815,4.0,2650,0.5239305419921875,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00145000,2025-06-23 17:20:52+00:00,145.0,0.39,0.38,0.4,-0.08000001,-17.021278,4.0,5922,0.5022022436523439,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00150000,2025-06-23 18:30:14+00:00,150.0,0.47,0.47,0.49,-0.109999985,-18.965515,21.0,5778,0.4809622216796875,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00155000,2025-06-23 17:59:57+00:00,155.0,0.59,0.6,0.62,-0.120000005,-16.90141,8.0,2331,0.46045461425781253,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00160000,2025-06-23 19:49:06+00:00,160.0,0.77,0.76,0.78,-0.120000005,-13.483147,224.0,6698,0.43994700683593746,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00165000,2025-06-23 19:49:06+00:00,165.0,0.97,0.97,1.0,-0.16999996,-14.912277,87.0,4768,0.42139250488281255,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00170000,2025-06-23 19:50:11+00:00,170.0,1.29,1.26,1.29,-0.17000008,-11.643841,73.0,10638,0.40381455566406255,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00175000,2025-06-23 19:45:46+00:00,175.0,1.68,1.66,1.7,-0.17000008,-9.189193,132.0,6888,0.38892212646484375,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00180000,2025-06-23 19:45:46+00:00,180.0,2.22,2.19,2.24,-0.22000003,-9.016395,435.0,12602,0.37476211181640623,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00185000,2025-06-23 19:57:29+00:00,185.0,2.93,2.91,2.96,-0.26999998,-8.437499,219.0,5971,0.3619448571777344,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00190000,2025-06-23 19:57:29+00:00,190.0,3.88,3.8,3.9,-0.119999886,-2.9999971,521.0,8286,0.35028725891113277,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00195000,2025-06-23 19:54:41+00:00,195.0,5.05,5.0,5.1,-0.25,-4.8076925,532.0,5147,0.3391789715576171,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00200000,2025-06-23 19:48:50+00:00,200.0,6.53,6.5,6.6,0.09000015,1.4040586,761.0,12455,0.3284979260253906,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00205000,2025-06-23 19:40:46+00:00,205.0,8.33,8.3,8.45,-0.17000008,-2.0190032,360.0,3797,0.31830515686035155,False,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00210000,2025-06-23 19:58:16+00:00,210.0,10.58,10.5,10.65,-0.119999886,-1.1299424,2394.0,6050,0.30750204223632804,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00215000,2025-06-23 19:48:48+00:00,215.0,13.1,13.05,13.25,0.35000038,2.745101,325.0,6943,0.29682099670410156,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00220000,2025-06-23 17:53:43+00:00,220.0,15.85,16.0,16.35,-0.6000004,-3.6474185,134.0,3298,0.28900857482910147,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00225000,2025-06-23 17:33:06+00:00,225.0,18.75,19.4,19.65,-0.29999924,-1.5747992,82.0,2236,0.2738109729003906,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00230000,2025-06-23 19:45:27+00:00,230.0,23.25,23.2,23.45,0.79999924,3.5634708,39.0,749,0.2618482019042969,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00235000,2025-06-20 18:55:34+00:00,235.0,27.0,27.25,27.65,0.0,0.0,26.0,266,0.2524488818359375,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00240000,2025-06-23 18:05:01+00:00,240.0,30.64,31.65,32.1,1.3799992,4.716333,11.0,116,0.24024197265624997,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00245000,2025-06-20 14:05:20+00:00,245.0,34.0,35.9,37.15,0.0,0.0,1.0,9,0.27173579833984374,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00250000,2025-06-17 13:46:55+00:00,250.0,33.86,41.15,42.2,0.0,0.0,1.0,55,0.30225307128906254,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00255000,2025-06-09 15:03:35+00:00,255.0,40.52,45.9,47.3,0.0,0.0,5.0,0,0.3371648315429688,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00260000,2025-05-15 13:33:19+00:00,260.0,54.5,47.3,48.75,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00265000,2025-03-19 19:49:37+00:00,265.0,69.64,91.55,93.35,0.0,0.0,2.0,0,1.6887832943725587,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00270000,2025-06-02 14:54:59+00:00,270.0,65.5,61.0,62.05,0.0,0.0,2.0,0,0.3786683227539062,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00275000,2025-03-03 20:54:28+00:00,275.0,71.6,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00280000,2025-03-03 14:48:29+00:00,280.0,68.39,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00285000,2025-02-11 14:43:02+00:00,285.0,53.15,85.75,87.45,0.0,0.0,15.0,0,0.9685672088623047,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00290000,2025-02-11 14:43:02+00:00,290.0,57.65,91.4,92.45,0.0,0.0,1.0,0,1.0102588549804685,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00295000,2025-02-11 14:43:02+00:00,295.0,62.35,96.45,97.45,0.0,0.0,30.0,0,1.0395555834960941,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00300000,2025-02-04 20:14:07+00:00,300.0,60.2,99.5,101.85,0.0,0.0,25.0,0,1.0158130264282228,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00320000,2024-12-27 16:29:13+00:00,320.0,97.55,81.05,83.35,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00330000,2025-03-27 13:54:16+00:00,330.0,128.65,140.35,141.7,0.0,0.0,1.0,0,1.5571921554565424,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00335000,2025-02-27 20:50:29+00:00,335.0,125.76,141.85,142.9,0.0,0.0,,0,1.4510525494384765,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00345000,2024-12-18 20:46:08+00:00,345.0,124.0,110.9,111.95,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250815P00350000,2025-02-06 19:39:21+00:00,350.0,112.3,149.5,151.8,0.0,0.0,,0,1.2493934014892576,True,REGULAR,USD,put,2025-08-15,AMZN
AMZN250919C00065000,2025-06-20 18:32:26+00:00,65.0,143.9,143.4,145.15,-1.8200073,-1.2489756,20.0,53,1.25390998046875,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00070000,2025-06-04 13:37:27+00:00,70.0,140.0,138.9,140.15,2.5,1.8181819,18.0,20,1.2373085009765623,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00075000,2025-06-18 19:21:38+00:00,75.0,141.26,133.15,135.65,0.0,0.0,11.0,11,1.1381879028320312,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00080000,2025-06-18 19:21:38+00:00,80.0,136.35,128.75,129.9,0.0,0.0,11.0,4074,1.0561570629882815,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00085000,2025-06-02 15:03:53+00:00,85.0,121.45,122.7,125.45,0.0,0.0,1.0,14,0.9370123486328125,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00090000,2025-06-09 17:08:22+00:00,90.0,127.95,118.95,120.5,0.0,0.0,5.0,62,1.007573321533203,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00095000,2025-06-20 14:41:03+00:00,95.0,117.0,114.15,115.05,0.0,0.0,1.0,67,0.9301764794921875,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00100000,2025-06-16 15:37:21+00:00,100.0,117.2,109.2,110.2,0.0,0.0,1.0,784,0.8911143701171874,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00105000,2025-06-09 13:59:27+00:00,105.0,110.58,104.05,105.7,0.0,0.0,2.0,149,0.8620619262695313,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00110000,2025-06-23 19:48:00+00:00,110.0,99.95,99.2,100.35,-8.68,-7.9904265,2.0,177,0.79883013671875,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00115000,2025-06-18 19:50:57+00:00,115.0,95.58,94.3,95.75,-5.419998,-5.366335,15.0,277,0.7795432202148438,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00120000,2025-06-20 18:17:37+00:00,120.0,91.95,89.75,90.65,0.0,0.0,1.0,526,0.7497583618164063,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00125000,2025-06-16 18:52:02+00:00,125.0,93.19,84.75,85.9,0.0,0.0,4.0,1299,0.7148466015625,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00130000,2025-06-23 19:37:54+00:00,130.0,80.85,79.8,80.7,-0.87000275,-1.0646142,24.0,594,0.6626010302734376,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00135000,2025-06-12 14:46:03+00:00,135.0,80.11,74.85,76.25,0.0,0.0,3.0,220,0.6431920446777344,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00140000,2025-06-13 18:35:29+00:00,140.0,74.57,70.4,71.0,0.0,0.0,51.0,1634,0.610599597167969,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00145000,2025-06-20 14:09:05+00:00,145.0,68.55,65.55,66.3,0.0,0.0,1.0,579,0.5827678442382812,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00150000,2025-06-23 14:16:07+00:00,150.0,62.55,60.7,61.4,0.95000076,1.542209,6.0,1074,0.5478560839843751,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00155000,2025-06-23 15:09:23+00:00,155.0,56.91,55.9,57.0,-4.200001,-6.8728533,60.0,5173,0.5282029602050782,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00160000,2025-06-20 19:03:06+00:00,160.0,52.4,51.55,52.0,0.0,0.0,305.0,3844,0.5023243127441408,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00165000,2025-06-23 13:37:49+00:00,165.0,47.6,47.0,47.4,-0.1800003,-0.3767273,17.0,570,0.48828636718750007,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00170000,2025-06-23 14:16:10+00:00,170.0,44.03,42.55,42.8,-2.880001,-6.1394186,13.0,1371,0.4613701324462891,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00175000,2025-06-23 15:13:20+00:00,175.0,39.09,38.2,38.4,-0.020000458,-0.051138986,2.0,1426,0.4401301104736328,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00180000,2025-06-23 16:10:22+00:00,180.0,35.5,33.95,34.2,-0.70000076,-1.9337038,113.0,2881,0.42273526489257807,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00185000,2025-06-23 19:17:51+00:00,185.0,30.55,29.9,30.15,-2.0699997,-6.3457994,93.0,2503,0.4062559375,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00190000,2025-06-23 19:40:15+00:00,190.0,26.09,26.05,26.3,-1.3099995,-4.7105336,19.0,5968,0.3913024737548828,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00195000,2025-06-23 17:26:28+00:00,195.0,23.11,22.45,22.65,-0.8899994,-3.7083309,45.0,3472,0.3770203900146484,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00200000,2025-06-23 19:58:37+00:00,200.0,19.2,19.05,19.25,-1.9599991,-9.262755,51.0,10715,0.3640200317382813,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00205000,2025-06-23 19:56:38+00:00,205.0,16.0,15.95,16.15,-1.4500008,-8.30946,215.0,3447,0.3526981234741211,True,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00210000,2025-06-23 19:59:30+00:00,210.0,13.25,13.2,13.35,-1.21,-8.367911,1472.0,10965,0.3424748370361328,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00215000,2025-06-23 19:57:26+00:00,215.0,10.75,10.7,10.85,-1.3500004,-11.157027,768.0,5440,0.33289241333007813,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00220000,2025-06-23 19:58:37+00:00,220.0,8.57,8.55,8.65,-1.2800007,-12.95547,889.0,15182,0.3237372314453124,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00225000,2025-06-23 19:58:36+00:00,225.0,6.8,6.65,6.8,-0.8499999,-11.18421,1733.0,8788,0.3162299822998046,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00230000,2025-06-23 19:59:30+00:00,230.0,5.17,5.1,5.25,-0.86000013,-14.262025,758.0,6960,0.3094551477050781,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00235000,2025-06-23 19:48:16+00:00,235.0,3.92,3.85,4.0,-0.77999973,-16.421045,251.0,6763,0.3039010040283203,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00240000,2025-06-23 19:41:48+00:00,240.0,2.99,2.91,2.98,-0.55999994,-15.774646,636.0,10525,0.29834686035156244,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00245000,2025-06-23 19:55:30+00:00,245.0,2.19,2.15,2.21,-0.3699999,-14.453121,388.0,4633,0.2946847875976562,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00250000,2025-06-23 19:50:00+00:00,250.0,1.65,1.59,1.64,-0.36,-17.910448,390.0,13570,0.29254857849121085,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00255000,2025-06-23 19:36:35+00:00,255.0,1.2,1.18,1.22,-0.25,-16.556292,135.0,6017,0.29175512939453113,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00260000,2025-06-23 19:46:50+00:00,260.0,0.9,0.88,0.91,-0.20000005,-18.181822,272.0,3584,0.29175512939453113,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00265000,2025-06-23 18:46:36+00:00,265.0,0.71,0.66,0.69,-0.13,-15.476191,86.0,4098,0.29321995849609367,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00270000,2025-06-23 19:48:59+00:00,270.0,0.51,0.5,0.53,-0.15000004,-22.727278,44.0,3878,0.29566134033203123,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00275000,2025-06-23 17:04:27+00:00,275.0,0.4,0.38,0.41,-0.119999975,-23.076918,15.0,1603,0.29834686035156244,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00280000,2025-06-23 18:19:41+00:00,280.0,0.33,0.3,0.32,-0.06999999,-17.499998,15.0,2344,0.30152065673828127,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00285000,2025-06-23 14:55:35+00:00,285.0,0.26,0.23,0.25,-0.07000002,-21.212128,3.0,364,0.30445031494140623,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00290000,2025-06-20 13:34:51+00:00,290.0,0.2,0.18,0.2,-0.11999999,-37.499996,1.0,1101,0.3083565258789062,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00295000,2025-06-18 19:07:21+00:00,295.0,0.24,0.14,0.17,0.0,0.0,2.0,392,0.31445998046874996,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00300000,2025-06-23 19:30:02+00:00,300.0,0.14,0.12,0.14,-0.030000001,-17.647058,128.0,5328,0.3193427441406249,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00305000,2025-06-20 18:10:49+00:00,305.0,0.13,0.09,0.12,0.0,0.0,4.0,418,0.32520206054687495,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00310000,2025-06-20 17:20:51+00:00,310.0,0.1,0.07,0.1,0.0,0.0,1.0,939,0.32959654785156245,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00315000,2025-06-18 17:58:37+00:00,315.0,0.11,0.05,0.08,0.0,0.0,4.0,730,0.3320379296875,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00320000,2025-06-23 18:17:11+00:00,320.0,0.07,0.04,0.07,-0.009999998,-12.499997,151.0,705,0.33789724609375,False,REGULAR,USD,call,2025-09-19,AMZN
AMZN250919C00325000,2025-06-20 13:43:39+00:00,325.0,0.05,0.03,0.06,0.0,0.0,2.0,219,0.34278000976562495,False,REGULAR,USD,call,2025-09-19,AMZN
